Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
SD0040.M0.NSB	0.0595574750621576	0.0238538413160679	0.0371005443012743	0.146804345163157	0	0.0181598336249272	0	0.0678053464547205	0.196221963819849	0	0	0.139978603050061	0.00667882515495914	0	0.0361087360872726	0.0194334592353826	0.0445215253347946	0.0132917013383821	0.0750539485913744	0.0310113556893262	0	0.0844184957762941	0	0.495807647864998	0.867819244265303
SD0040.M0.PAX	0.166193868665275	0	0.0260002446979472	0.298608830612199	0	0	0.00529914686258289	0	0.134417335567232	0	0.0772943019542063	0	0.139591535598388	0.00666537582533809	0	0	0	0	0.00692405359241109	0	0	0.13900530662442	0	0.710304728271268	0.730552904848975
SD2421.M0.NSB	0.306960152098417	0.138268661919012	0.0625199719252005	0.0979187310000122	0	0	0.005198268881626	0.0697643055260641	0.111525483185245	0	0	0.0494597081456968	0.00695011279751931	0.0430108798159917	0.0275648485916052	0.00427157984204464	0.0184980013741899	0	0.0365147472334169	0	0	0.0215745476639585	0	0.674302586816133	0.744304287865436
SD2421.M0.PAX	0.187165328157071	0	0.0535313500243634	0.26670564424285	0.0284626253259578	0	0.0183299393453138	0	0.125319156193087	0	0.0533008519072527	0.00119007140389187	0.118126306089459	0.0136879129430634	0	0.00204979973035527	0	0	0.00738989373997429	0	0	0.124741120897362	0	0.713298913750969	0.73134581676734
SE3356.M0.PAX	0.0633503376792503	0	0.0250152706335452	0.288357307222915	0.0171727191136953	0	0.000177511332065499	0	0.172806898302882	0	0.0925369873062884	0.0116981782295373	0.149615524045664	0.0143868697791008	0	0	0	0	0.00659817226706478	0	0	0.158284224087991	0	0.745568227261538	0.701270008689621
SG4756.M0.PAX	0.0491445065812686	0.0229464397984389	0.0356755614928323	0.346353936385585	0.0108209308238667	0	0.0299977817235824	0	0.167442248857252	0	0.0757942278578628	0.0443486992471468	0.120251768896605	0.0127669081356566	0	0	0	0	0.0111546941931253	0	0	0.0733022960067771	0	0.627989747207661	0.782781696551395
TC6050.M0.NSB	0	0.158203739191977	0.00393605559832707	0.0725712595285196	0	0	0	0.0257760183466402	0.0832882192515485	0	0	0.0311662872869236	0.00820536693692602	0	0.0395477553579531	0.00335871523326683	0.00877188490079017	0.0232839162048767	0	0.089344022706192	0	0.452546759456059	0	0.588744503338744	0.810317061876672
TC6050.M0.PAX	0.0385311745802116	0.0179339717631022	0.0257682577586807	0.106572644121579	0.0153908945541336	0	0.00785091773297321	0	0.0742543033865496	0	0.0548204446266202	0	0.319922531743119	0	0.00194349931611069	0.00368372958261493	0	0.00924192120139674	0.00887194447982492	0	0	0.315213765153083	0	0.757653696378392	0.67056911199136
TE7914.M0.NSB	0.145371183087441	0.0595933517771862	0.0955017602419858	0.152907822187065	0	0	0	0.093608097864649	0.152661370692097	0	0	0.0790984196183312	0.00471341961357052	0.0281905574015672	0.0849629782565676	0.0178656344945689	0.0174509242118785	0.00399813076669324	0.0236618927762747	0.00202394828973923	0	0.0383905087203851	0	0.466549965501422	0.884543910633227
TE7914.M0.PAX	0.167177626670204	0	0.0581833348721523	0.196735312250191	0.0413010661659985	0	0.00554981082588507	0	0.177593350358587	0	0.108294734927658	0.00683663630238456	0.1617193671074	0	0	0.00519431193735059	0	0	0.011648832249981	0	0	0.0597656163322083	0	0.651114200146496	0.773576929012518
TH1406.M0.NSB	0.053517577986933	0.00617273709174627	0.0547895842878173	0.200689005406242	0	0	0	0.11872230897967	0.206637190567439	0	0	0.144237279784138	0.0015907456662076	0	0.023851892920797	0.00245305014142645	0.0108844015724611	0.0168801784915091	0	0.0101324131877543	0.00117717720194988	0.148264456713909	0	0.677950238636573	0.745193478081803
TH1406.M0.PAX	0.0706056856041117	0.03143046127123	0.0612123034606871	0.217785819407891	0	0	0.0323433102345386	0	0.102477536114363	0	0.11469017404115	0.0179133641821344	0.166924523213676	0.0265533586852175	0	0	0	0	0.0204757321167497	0	0	0.137587731668252	0	0.558474934761638	0.832344883765202
TH8758.M0.NSB	0.111634392484765	0.139572381755815	0.050688796392389	0.06638168294381	0	0.0118246601711762	0	0.0247627874713102	0.0795491540685101	0	0	0.0661330391898266	0.0363915081942723	0.00589581000415663	0.0079408994733903	0	0.00498359615262496	0.00123015847053927	0	0.233383570265902	0	0.159627562961513	0	0.583473663634125	0.813958456556712
TH8758.M0.PAX	0.168278728147252	0	0.0618390262013326	0.200096569953432	0.0156939261975611	0	0.0094273653094269	0	0.113410943250071	0	0.144106448938032	0.00450129712949561	0.120572645486879	0.0185176084477891	0	0.00341617295042581	0	0	0.00402727950592817	0	0	0.136111988482375	0	0.67497276224881	0.75733414982502
TN6246.M0.NSB	0.0279232942344004	0.00923341113432229	0.0650969511255074	0.191716292362406	0	0.0291882544715613	0	0.0134922376240476	0.200220240928049	0	0.00328420991954686	0.113446737552764	0.0379373459396957	0	0.0755741731779425	0.0957721573692832	0.0194550204632526	0.0118109193608284	0.0410612954666891	0.0230385364801635	0	0.0417489223895404	0	0.664876645039792	0.770357978178574
TN6246.M0.PAX	0.119918034670547	0	0.059403759454081	0.270087692402259	0.00319290647925517	0	0	0	0.128308413119099	0	0.115394225662089	0.00270594477867013	0.178731327969565	0.0157420122750629	0	0.000661377185368075	0	0	0.000434380716660227	0	0	0.105419925287344	0	0.546027474348945	0.838237126009608
TV4923.M0.NSB	0.0360508130717582	0.00655651346417995	0.0397018407876617	0.203959581680842	0	0.0835375580101533	0	0.0890896248752002	0.132522812167431	0	0.00549774190845416	0.0523322935209325	0.00494893871429074	0	0.059567094635048	0.0278535206639316	0.0136647439586783	0.0108517559267321	0.130850399173627	0	0	0.103014767441079	0	0.591697170708509	0.814271019552023
TV4923.M0.PAX	0.187596730052363	0	0.057757568841284	0.28642416077442	0	0	0.00521178118513535	0	0.126442046767622	0	0.0865402597120084	0.0089724658040816	0.114977245856676	0.00864449916671382	0	0.0018918682374014	0	0	0	0	0	0.115541373602295	0	0.636665937404949	0.77992379996777
TW5706.M0.NSB	0.0129217698914075	0.0250595606689815	0.0322279562220218	0.338330539876676	0	0.00103286932253496	0	0.0743774089847239	0.155580627309467	0	0	0.122684631186746	0.0116054474846056	0	0.0322840970378465	0.00931289313426398	0.0160872196947199	0	0	0.0599059410963669	0	0.108589038089638	0	0.753816477550828	0.684447801084169
TW5706.M0.PAX	0.14946394120927	0	0.0200252107092525	0.253913392923364	0.000460463105275834	0	0.0039708890938171	0	0.123056303546648	0	0.115880650250074	0.0224571380509581	0.236860795158053	0	0	0.000352120248365342	0	0	0	0	0	0.0735590957049214	0	0.746836863681435	0.705868089669808
TX5656.M0.NSB	0.0245874439700245	0.00961188771792585	0.0128813038255045	0.072885692358456	0	0.0343372230925889	0	0.0134995340390143	0.105201481554866	0	0	0.0959188433025785	0	0	0.0587790171356955	0.00218465856638689	0.000195545119945904	0.0028792138646616	0	0.275957413887924	0	0.291080741564428	0	0.684279101658203	0.735643907199879
TX5656.M0.PAX	0.106602725009459	0	0.035994047671069	0.31625846915734	0	0	0.0155769548285538	0	0.156957253898668	0	0.113609491868006	0.0100808152045891	0.121109072988101	0.00274613445512884	0	0.00909814905607506	0	0	0.0059025399433322	0	0	0.106064345919679	0	0.687958965458491	0.74340342029006
UD7001.M0.NSB	0.0542169740100337	0	0.0144883962710173	0.189066986210975	0	0.0551688207276718	0	0.0551875565269363	0.136072057005522	0	0.0755465849996445	0.0141413080488109	0.0276463180533384	0.00699106816103391	0.041818865157848	0.038038132617277	0.0560516732539343	0.00283588765629815	0.128409459215699	0	0.0202749314971479	0.0840449805868122	0	0.588455735024769	0.821350383980805
UD7001.M0.PAX	0.0487486528054321	0	0.0124264760687307	0.266447590449782	0.0102431366434569	0	0.00531615340383724	0	0.137848859028527	0	0.0769766559885172	0.0386403018310634	0.164763785591238	0.0121392493812829	0	0	0	0	0.00942961748604654	0	0	0.217019521322086	0	0.792124755519955	0.659730844136223
UE4555.M0.NSB	0.0139643537383354	0.0426656875975782	0.0222082161689346	0.21189484682598	0	0.0692123514440796	0	0.0398739999271983	0.206490555734744	0	0	0.119267782782713	0.00838043332655485	0	0.0619698752639025	0.00428600251507669	0.0252157395253957	0.000926850740828316	0.0770780383708291	0.0289988922222021	0.000999108344194489	0.066567265471454	0	0.526437637286901	0.849627523897656
UE4555.M0.PAX	0.129351635039912	0	0.0324532132261169	0.262295226280466	0.00453888205537388	0	0.0052826512682683	0	0.129294396795223	0	0.13749940356117	0.00602559064072385	0.135496376100975	0.011162922075679	0	0	0	0	0.00550993224009144	0	0	0.141089770716001	0	0.706278196813602	0.732660947386815
UI9611.M0.NSB	0.262685546700082	0.293049053890911	0.0193031267301352	0.0723290087292381	0	0	0	0.0435826242836829	0.0686473644913148	0	0	0.0557134615703506	0.0143663378866579	0.0284530192732586	0.0208116272462005	0.0113097124285109	0.0037229748107639	0	0	0.0553937255029217	0	0.0506324164559723	0	0.760751621193049	0.665829329043912
UI9611.M0.PAX	0.187474293073712	0	0.0402619795734678	0.280209308172833	0.0567754027073092	0	0.00417808491348535	0	0.176250204917788	0	0.0577239017344903	0.054161807535205	0.100235188411003	0	0	0.00278087179503766	0	0	0.00276106657291316	0	0	0.037187890592755	0	0.630440316592748	0.780105481775117
UO2994.M0.NSB	0	0.0442308599176557	0.031385224862522	0.319578744618641	0	0.0530884560089431	0	0.05204470717699	0.207918278762189	0	0	0.106102689846932	0.015170589790189	0	0.0505341656350875	0.0181209052935058	0.0226454069445977	0	0.0317646003255758	0.00901055474773225	0	0.0384048160694387	0	0.702727006477474	0.72375295132822
UO2994.M0.PAX	0.0456113762300386	0.0282249928215177	0.0522283916076826	0.152086411328592	0.0131393122433661	0	0.0160221268117047	0	0.10836344161061	0	0.0686324148263043	0.00513711859667389	0.177663652065232	0.0368312474935825	0	0	0	0	0.00323560911012269	0	0	0.292823905254573	0	0.584133173239355	0.812198628258554
UP6626.M0.PAX	0.0982241412111321	0.0219647824851636	0.0736804648557744	0.252304491635891	0.0485516235918745	0	0.0240969518190342	0	0.135007900766691	0	0.0610514472724652	0.0330765032097073	0.120947328785114	0.0149090912861615	0	0	0	0	0.0181405122617188	0	0	0.0980447608192719	0	0.523509303319403	0.851753832783756
UY0636.M0.PAX	0.189163388680923	0	0.0539227864606965	0.204217979508484	0.0964930553403852	0	0.00170613673153273	0	0.160770705449178	0	0.0568724996243949	0.024260227765048	0.114240561892828	0.00223978683392495	0	0	0	8.49412097993198e-05	0.00662743781681324	0	0	0.0894004926859931	0	0.635343510381735	0.78120362138249
VA0735.M0.NSB	0.0052354041940978	0.0205646541030173	0	0.0438169762686578	0	0.00335034819559599	0	0.0187802248246317	0.0367802979909654	0	0	0.0949147014171661	0	0	0.0598091497013276	0.028868133564605	0	0.00775994445630817	0	0.227806464969663	0	0.452313700313964	0	0.764851872735243	0.651622174951857
VA0735.M0.PAX	0.10032294283628	0	0.0288306253648356	0.308348614402844	0.00219850873209252	0	0.00744166337468682	0	0.148633106794119	0	0.136347006261547	0.0345220490126116	0.140598854531464	9.65771216604889e-05	0	0.00584862970384511	0	0	0.0061977080984352	0	0	0.0806137137655796	0	0.727224266986354	0.71111873009944
VB2611.M0.NSB	0.0271219596397403	0.00379915534668246	0.0127645903657892	0.129797464362731	0	0	0.0427863845389227	0.0328283195232636	0.0586909461784729	0	0	0.118272112661871	0.0429664813982178	0	0.0970253984699892	0.0382433399723476	0.0151449210110235	0	0	0.338231454707675	0.00964360432221113	0.0326838675010622	0	0.716203802028643	0.709297256415992
VB2611.M0.PAX	0.132036066951398	0	0.0557078480042149	0.308247302777811	0	0	0.0187921691725604	0.00448527892544074	0.137138581956498	0	0.15723852185295	0.00309389906704069	0.0758788759064262	0.0138615002957581	0	0.008515053843629	0	0	0.00235961008706998	0	0	0.082645291159202	0	0.663013628164088	0.758908522865895
VF7018.M0.NSB	0.0175750449565849	0.0173434774170452	0.0323725033096435	0.168252413612677	0	0.118825046529353	0	0.0546584675997728	0.149281471123275	0	0.00430830353281547	0.118467844667842	0.0620483833741361	0	0.031431833413938	0.0659978780923095	0.00847795597704066	0.0402024481328024	0.0574529707148154	0.0356430180397829	0	0.017660939506165	0	0.434611146690777	0.901266145240147
VF7018.M0.PAX	0.0358531161935992	0.0211108074337966	0.0737740771994734	0.244695978779881	0	0	0	0	0.128510855064792	0	0.0980036675836323	0.0278131418459917	0.188587607434291	0.0219770181623501	0	0	0	0	0.0349115946370605	0	0	0.124762135665133	0	0.547653386850802	0.838236647444283
VI0592.M0.NSB	0.146408650447107	0.175172182498653	0.0442084647352074	0.150902181759701	0	0	0	0.0479092371542476	0.165241079396487	0	0	0.050672088351665	0.0093526856335933	0.0224372581386897	0.0297550498105696	0.0285542570309524	0	0.0137309971965065	0	0.0639357362594412	0	0.0517201315871791	0	0.505125198454257	0.862301463671681
VI0592.M0.PAX	0.0879203553612463	0.0324163857253183	0.0752427122380315	0.292763191309364	0.0249250377078419	0	0	0	0.176423478306566	0	0.062085845637352	0.0431242068149928	0.122456192608002	0.00923932254221092	0	0.00235894916610122	0	0	0.018304796541747	0	0	0.0527395260412266	0	0.626016574876129	0.786662362703368
VT3754.M0.NSB	0.0206845573847214	0.0309546628846854	0	0.133691313630752	0	0.00310101607655395	0.0017205480924726	0.036924406808217	0.0930642568757548	0	0	0.114481614246264	0.143846958108195	0	0.120589758157124	0.0196809992734058	0	0.0458818693908373	0	0.138655526508966	0	0.0967225125620507	0	0.769066358545084	0.694395814754863
VT3754.M0.PAX	0.0738365053608393	0	0.028944066720809	0.275132132715633	0.0137373624739816	0	0.00329867745597239	0	0.162444874795917	0	0.106087587923215	0.0171823471853532	0.192734841556966	0.0105805436436653	0	0	0	0	0.00767459312922111	0	0	0.108346467038427	0	0.708405029862175	0.7316740433048
VV9796.M0.NSB	0.0186517972478902	0.0137458083857479	0	0.160152693577284	0	0.0361188209614779	0	0.0522137752768792	0.0893490587076034	0	0	0.161871540986208	0.0372674507601602	0	0.063507887642275	0.00194047403982329	0.0170069093654682	0	0	0.19638525758988	0	0.151788525459303	0	0.732382935496106	0.704125339507912
VV9796.M0.PAX	0.118458364884236	0	0.0440769334649488	0.257743382610531	0	0	0.013830158735125	0	0.152956453198361	0	0.175794927184545	0.0102540996343683	0.116281216456434	0	0	0.00964793013592506	0	0.00085610613281614	0.00681988600844489	0	0	0.0932805415542642	0	0.638179850306417	0.777281418843582
VZ0734.M0.NSB	0.0359981630985753	0.00140235697633503	0.0555362160172952	0.242829234948136	0	0.0242113626986618	0.0188911617826369	0.107162683016708	0.12808878245664	0.00237893092419576	0	0.139123186971111	0.0253883643983054	0.0134209032398395	0.0428909305053037	0.0156855407639588	0.0309239622077431	0.00115831639439305	0.0278380041341991	0.0175664521534585	0.00609858071738136	0.0634068665951215	0	0.534233368817766	0.844818865684196
VZ0734.M0.PAX	0.0884553455304497	0.00489045979692419	0.0774743563997763	0.178425774806568	0.0475905764764326	0	0.011741511928427	0	0.125230975662123	0	0.0518064132025945	0.0260923164104076	0.196590745167993	0.0199046554582227	0	0	0	0	0.0169015847599883	0	0	0.154895284400093	0	0.499069615063838	0.865940544021395
WM7261.M0.NSB	0.038978521299315	0.0132780033048431	0.00914429130979763	0.233487068290671	0	0.0384060237944001	0.00167978468369047	0.0693207336570154	0.164248053009962	0	0	0.0720209280597411	0.0469285379754325	0	0.0924343720020082	0.00226373033783878	0.0429527449352537	0.0485276304567712	0.0861037846255027	0.00637657943016577	0	0.0338492128275921	0	0.517943932016757	0.85530836484823
WM7261.M0.PAX	0.076452332504612	0.0355725187915906	0.0410473480634322	0.245733594051009	0.0664142928681881	0	0	0	0.180940996200106	0	0.0668788111313694	0.0516276991797532	0.12995473806861	0.0010656829912199	0	0.00457692657130214	0	0	0.0225437019617339	0	0	0.0771913576170729	0	0.579024182692919	0.817166290211606
WQ9247.M0.NSB	0.0277996923660232	0.00486407113037342	0.0131733952471194	0.112173385447253	0	0.00295116552035584	0.0337993832322753	0.03550582314855	0.0474430360675181	0	0	0.119593232971067	0.0278881221137783	0	0.0644828992438118	0.0359586764605004	0.00923035062339544	0	0	0.411132744927006	0.00522658988898214	0.048777431611991	0	0.69616340385874	0.71996022703791
WQ9247.M0.PAX	0.0931080619522062	0	0.0560809322844722	0.364108045492446	0.0247748275703623	0	0.03014335045359	0	0.191988018929663	0	0.111985594198969	0.026738073178651	0.0606450562899702	0	0.00251624659886674	0.0139131540833665	0.00694383920757607	0	0.00357050806354599	0	0	0.0134842916963152	0	0.569121574180021	0.821546429969086
XI2762.M0.NSB	0.0998413438607205	0.0622794501173123	0.0340073091324234	0.135059230267958	0	0.0321493217409382	0	0.0438685062463192	0.14453562684173	0	0	0.137492715579369	0.0301648650735767	0.0189305421010751	0.0626585576884607	0.0198421198161342	0.00195652967291307	0.00271103611975477	0.0492206664445044	0	0	0.125282179296809	0	0.630763307387511	0.788674621548924
XI2762.M0.PAX	0.158218688191431	0	0.0479929899310744	0.297197892128643	0.0569203912785985	0	0.0104289110091884	0	0.167794699281706	0	0.0679220226683023	0.0175044040067363	0.0714444694215982	0.00701518917813885	0	0.0101635705303664	0	0	0.00974057137362044	0	0	0.0776562010005965	0	0.704709116460291	0.730232847558966
XU1619.M0.NSB	0.201768994622198	0.145186522093586	0.0511360393374243	0.183337742951689	0	0	0	0.0658468669570736	0.135713786903702	0	0	0.0894231095278611	0.00817278325373018	0.0111984853119086	0.0215472568073989	0.014776661679198	0.00931095459351518	0	0	0.0121372924709065	0	0.0504435034898087	0	0.587613570209399	0.809181493378959
XU1619.M0.PAX	0.164736024389577	0	0.0694608094353939	0.234610149694054	0	0	0.0125883702498044	0	0.116487594257571	0	0.133925091526403	0	0.146405117496343	0.00817070296528175	0	0.00360008238217538	0	0	0.0133475571140062	0	0	0.0966685004893901	0	0.654045173530971	0.771939566543814
XW2354.M0.PAX	0.187875118392596	0	0.0460504598396016	0.27985403738102	0.0288073262478707	0	0.00195354719307317	0	0.166714232431161	0	0.0802011121872676	0.0335589928633229	0.0975133079534974	0.00364787413431827	0	0.00182798808515321	0	0	0.00783299751471359	0	0	0.0641630057764049	0	0.714815290023633	0.722144152201435
YD8439.M0.NSB	0.00790375573570268	0.0262493802180866	0.0351404199183862	0.183951876946662	0	0.0481775956138727	0.00181641679023934	0.0194194459090577	0.152709716999947	0	0	0.11984175974116	0.0438688899732505	0	0.0408747344678656	0.0349528836129709	0.0588841279703321	0	0.115336286794601	0.0407841478199894	0.0420730084945272	0.0280155529933487	0	0.402863473125421	0.916057291373366
YD8439.M0.PAX	0.11510840566963	0	0.0275932587748881	0.257957260519939	0.00798441116823751	0	0	0	0.179475599285798	0	0.0807302320671929	0.00678623855200006	0.199841126982522	0.00391560759037639	0	0.000759022080121916	0	0	0.00357533704091042	0	0	0.116273500268384	0	0.737808461039162	0.713020299767623
YH1847.M0.NSB	0.137637772065166	0.071589932728563	0.0563489936361432	0.154898065196356	0	0.0835940291033924	0	0.0606211740763621	0.148141025218306	0	0	0.0823151215845693	0.017445904793739	0	0.0276090876761136	0.0155303439193909	0.00833004079123395	0.0021546919092591	0	0.0706086679367426	0	0.063175149364663	0	0.588800198576194	0.811793457919654
YH1847.M0.PAX	0.116853484299936	0	0.0237921705159766	0.364460282057501	0.00758443060387462	0	0.00531011736544349	0	0.142343062702128	0	0.0883084997567023	0.0145229122732754	0.145879255839815	0	0	0.00236095130175338	0	0	0.0067147427921289	0	0	0.0818700904914651	0	0.76619234348646	0.68256591005129
YH5235.M0.PAX	0.0421238937378961	0.0269497588304218	0.033181138070611	0.241280042885334	0.0118891954518524	0	0	0	0.128812412067773	0	0.0948145986696154	0.00814811744525977	0.197414462527685	0.00390756921461307	0	0.000418489512872701	0	0	0.00713020315275426	0	0	0.203930118433313	0	0.716683917301808	0.723343134987233
YO0894.M0.NSB	0.0195787537574885	0	0.00865924228843248	0.104408579285494	0	0	0.0572726083437407	0.061737319302874	0.0190255998099547	0	0	0.170281019760085	0.127282799113794	0	0.164401650110749	0	0.0128604215548183	0.0365932493986083	0	0.197477926998752	0	0.0204208302752092	0	0.482989921369242	0.879809171377474
YO0894.M0.PAX	0.0869521084305369	0	0.0283360867146049	0.214207305234514	0	0	0.00206696453939073	0	0.104842704117948	0	0.204679032575065	0.00973888528137994	0.240762833775896	0	0	0.00609634093753871	0	0.000850781022583119	0.0010769834489383	0	0	0.100389973921605	0	0.611012856360217	0.795897554732003
YX3199.M0.NSB	0.0301542940641011	0.0834953529388012	0.03833475253202	0.0771909474066093	0	0.0138641438094884	0	0.0382132396421208	0.0932870790270956	0	0	0.0842471124327986	0	0	0.062893986701478	0	0.000216074472966918	0.0153358832621291	0	0.197879508913272	0.00127088798185413	0.263616736815265	0	0.604277140031139	0.800610298376682
YX3199.M0.PAX	0.1695217224137	0	0.0268347082768449	0.240384972525175	0.00548117612368593	0	0.00559480137545186	0	0.11398012817971	0	0.138208909008392	0.014893580946583	0.144718988223823	0.00205857991489672	0	0.00153393336600562	0	0	0.00889431578057781	0	0	0.127894183865154	0	0.754164419711	0.698859473214844
ZA8926.M0.NSB	0.394993963161881	0.0815648689830549	0.0658454981603846	0.123181782231724	0	0.0107646920651238	0.00554207417087351	0.0770871819561154	0.115681211654089	0	0.00441162351979016	0.0140629910813641	0.00987964404673456	0.0334852064860442	0.0139056269653035	0.0137013949607626	0	0.00622001102989	0	0.0199521212164092	0	0.00972010831045526	0	0.693402455934162	0.723722463024981
ZC8626.M0.PAX	0.127026817772456	0	0.0239049837035705	0.350767619203664	0	0	0	0	0.155327870468292	0	0.0566128381275829	0.01420505559021	0.133685042550712	0.012195394122554	0	0	0	0	0	0	0	0.126274378460959	0	0.758461826272729	0.690848426091427
ZD3287.M0.NSB	0.0876452630834616	0.070751148747698	0.0612716881465463	0.0977726796592039	0	0.0261146617608065	0	0.0309910487290884	0.128447979153958	0	0	0.0948669689107274	0.0137442040213602	0	0.00706387032433504	0.00204875906636405	0.00200289612955915	0.0138861551174557	0	0.296901169069687	0.00333721342986785	0.0631542946498809	0	0.686459978313885	0.740210094282614
ZD3287.M0.PAX	0.206175771460213	0	0.0505383924198229	0.275428353070684	0.0769819194161578	0	0	0	0.177521762445739	0	0.0601888831461111	0.0196122494229983	0.065356798589768	0.000658465980683089	0	0.00809745776763432	0	0	0.010213081764906	0	0	0.0492268645152829	0	0.778478556006825	0.669274318649107
ZF0029.M0.NSB	0.0897166612175838	0.00399440152537635	0.021923297199734	0.247905447399742	0	0	0	0.0921949677330692	0.120596648177833	0	0	0.141438413209735	0.0466457643953333	0.000846862513242993	0.0954863729827592	0.0577637020176253	0	0	0	0.044598236380772	0.000497215295565925	0.0363920099516272	0	0.589670747048546	0.809876557384364
ZF0029.M0.PAX	0.152203691554365	0	0.037278193348754	0.342801465865357	0.00674189626214596	0	0.00713032314364837	0	0.162181038974497	0	0.112398544021076	0.00415610900190931	0.0757346276169603	0.00852188164524459	0	0.00120815583686919	0	0	0.00223734533706454	0	0	0.0874067273921093	0	0.585648213409434	0.811026048609006
ZO9902.M0.NSB	0.0946442686773727	0.12497412590875	0.0475133846227938	0.158472984869035	0	0	0	0.0409921914718001	0.123351894199065	0	0	0.132946675736695	0.0307517190688068	0.00730561082353435	0.053017183905028	0.0579367889520827	0.00656832145737789	0.0098135852904269	0	0.059462829052314	0	0.0522484359649176	0	0.447103679471581	0.895006017045705
ZO9902.M0.PAX	0.140892757682042	0	0.0479413714099948	0.305232995742873	0	0	0.00514193419997026	0.000955552595758193	0.138960424354391	0	0.109850467116901	0.0252543290368824	0.148278664400108	0	0	0.000761827630708378	0	0	0.00369935589827756	0	0	0.0730303199320929	0	0.427521187725199	0.90846263334225
ZQ3518.M0.NSB	0.14793671751795	0.0873315128041936	0.0602788921876482	0.252351587737404	0	0	0	0.0896426261786637	0.152543175923939	0	0.00349649311937504	0.0384957613886075	0.0127054757882533	0.0199896779600664	0.0330708030834774	0.0111522679987461	0.0283494717927677	0	0	0.0258937051528905	0	0.0367618313660177	0	0.593120542193392	0.807664522710134
ZQ3518.M0.PAX	0.0346128609903438	0.0267963286438353	0.0398025039186873	0.340598710364184	0	0	0	0.00167923178021611	0.121095997870598	0	0.125493854452818	0.0433696839185214	0.120362078667388	0.00381891288830718	0	0.00394333760660812	0.00755003584649793	0	0.0313859946023324	0	0	0.0994904684496626	0	0.711457015184048	0.723728336133924
ZQ4859.M0.PAX	0.0391765647374084	0.0263387176615525	0.0300379821262794	0.239338125559252	0	0	0.0163524104195343	0	0.0925987278896579	0	0.162334265992443	0.00505541506140057	0.133665883090365	0.00634920890938267	0	0	0	0	0.00507191562698448	0	0	0.24368078292574	0	0.72318436091429	0.712551887404964
ZY4788.M0.NSB	0.030695764690771	0.0137887843100458	0.0266773670732112	0.143333625429358	0	0.104101878710091	0	0.0118001592062997	0.17011285384429	0	0	0.100428834785075	0.0392214968928695	0.00844090513690263	0.0868305753289525	0.0189377224850811	0.015029800723194	0.00225606598157285	0.020973555007245	0.014296483884164	0.00172021255207041	0.191353913958806	0	0.664755446646601	0.76418178519589
ZY4788.M0.PAX	0.130675524334181	0	0.0425900415700537	0.287507199040007	0.0164841079826942	0	0.0185350925020703	0	0.161493166638032	0	0.11790638314131	0.0123551838321277	0.112178014529638	0.00489140499968012	0	0	0	0	0.00746537317995476	0	0	0.0879185082502516	0	0.688185613145353	0.743472070230751
